SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;State
295;TOS03003071;Scansano;11.341806;42.689651;412;412;NA;Toscana;OD:TOS03003071;Italy
296;TOS03003079;Manciano;11.546264;42.584692;300;300;NA;Toscana;OD:TOS03003079;Italy
298;TOS03003099;S. Donato;11.230903;42.53373;11;11;NA;Toscana;OD:TOS03003099;Italy
299;TOS03005571;La Cura SP152 Siap;10.802116;42.941302;11;11;NA;Toscana;OD:TOS03005571;Italy
300;TOS03005577;Scarlino Siap;10.838918;42.940744;14;14;NA;Toscana;OD:TOS03005577;Italy
301;TOS03005611;Lepri Siap;11.038425;42.905018;18;18;NA;Toscana;OD:TOS03005611;Italy
302;TOS03005615;Sovata Siap;11.007039;42.896604;14;14;NA;Toscana;OD:TOS03005615;Italy
303;TOS03005655;Podere Nuovo Siap;11.453666;43.202541;169;169;NA;Toscana;OD:TOS03005655;Italy
304;TOS03005711;Montepescini Siap;11.301306;43.127074;240;240;NA;Toscana;OD:TOS03005711;Italy
305;TOS03005725;Petriolo Siap;11.300753;43.081181;208;208;NA;Toscana;OD:TOS03005725;Italy
306;TOS03005781;S. Angelo Cinigiano Siap;11.426519;42.960965;107;107;NA;Toscana;OD:TOS03005781;Italy
307;TOS03005792;Sasso d'Ombrone Siap;11.322468;42.934931;97;97;NA;Toscana;OD:TOS03005792;Italy
308;TOS03005811;Castellina Siap;11.240906;42.794408;23;23;NA;Toscana;OD:TOS03005811;Italy
309;TOS03005865;Podere Peretti Siap;11.234759;42.569511;21;21;NA;Toscana;OD:TOS03005865;Italy
310;TOS03005881;Ponte di Montemerano Siap;11.457597;42.639786;111;111;NA;Toscana;OD:TOS03005881;Italy
311;TOS03005895;Marsiliana Siap;11.337483;42.54592;19;19;NA;Toscana;OD:TOS03005895;Italy
337;TOS09000001;Magra a Piccatello;9.883384;44.384146;326;326;NA;Toscana;OD:TOS09000001;Italy
340;TOS09000015;Bagnone;9.983391;44.317473;327;327;NA;Toscana;OD:TOS09000015;Italy
342;TOS09000021;Licciana Nardi;10.003425;44.242671;151;151;NA;Toscana;OD:TOS09000021;Italy
343;TOS09000022;Pietra Piccata;9.823247;44.339638;958;958;NA;Toscana;OD:TOS09000022;Italy
344;TOS09000023;Bosco di Rossano;9.797503;44.30491;753;753;NA;Toscana;OD:TOS09000023;Italy
345;TOS09000024;Passo del Brattello;9.822936;44.456242;946;946;NA;Toscana;OD:TOS09000024;Italy
346;TOS09001000;Baccatoio;10.226;43.924;2;2;NA;Toscana;OD:TOS09001000;Italy
347;TOS09001053;Passo della Cisa;9.920361;44.46639;1000;1000;NA;Toscana;OD:TOS09001053;Italy
348;TOS09001061;Patigno;9.764477;44.354709;725;725;NA;Toscana;OD:TOS09001061;Italy
349;TOS09001080;Pontremoli depuratore;9.883168;44.369246;290;290;NA;Toscana;OD:TOS09001080;Italy
350;TOS09001083;S. Giustina;9.896691;44.361703;226;226;NA;Toscana;OD:TOS09001083;Italy
351;TOS09001088;Rocca Sigillina;9.956091;44.366647;530;530;NA;Toscana;OD:TOS09001088;Italy
352;TOS09001110;Parana;9.864351;44.28417;807;807;NA;Toscana;OD:TOS09001110;Italy
353;TOS09001120;Villafranca;9.948586;44.291137;129;129;NA;Toscana;OD:TOS09001120;Italy
354;TOS09001130;Iera;10.033607;44.333288;680;680;NA;Toscana;OD:TOS09001130;Italy
355;TOS09001143;Comano;10.119607;44.303855;733;733;NA;Toscana;OD:TOS09001143;Italy
356;TOS09001160;Passo del Cerreto;10.216759;44.304268;1215;1215;NA;Toscana;OD:TOS09001160;Italy
357;TOS09001180;Turano - Pieve S. Paolo;10.153175;44.248632;481;481;NA;Toscana;OD:TOS09001180;Italy
358;TOS09001200;Mazzola;10.11782;44.213079;530;530;NA;Toscana;OD:TOS09001200;Italy
359;TOS09001210;Minucciano;10.209776;44.172257;766;766;NA;Toscana;OD:TOS09001210;Italy
360;TOS09001220;Equi Terme;10.151111;44.171028;358;358;NA;Toscana;OD:TOS09001220;Italy
361;TOS09001223;Soliera;10.062394;44.202382;177;177;NA;Toscana;OD:TOS09001223;Italy
362;TOS09001230;Tendola;10.034669;44.158176;290;290;NA;Toscana;OD:TOS09001230;Italy
364;TOS09001246;Calamazza;9.95104;44.201787;152;152;NA;Toscana;OD:TOS09001246;Italy
365;TOS10000005;Pontremoli Verdeno;9.875904;44.375872;256;256;NA;Toscana;OD:TOS10000005;Italy
366;TOS10000020;Rifugio Belvedere;10.122768;44.123611;1300;1300;NA;Toscana;OD:TOS10000020;Italy
367;TOS10000030;Castelpoggio;10.074241;44.114939;518;518;NA;Toscana;OD:TOS10000030;Italy
368;TOS10000035;Fossacava;10.163474;44.089756;663;663;NA;Toscana;OD:TOS10000035;Italy
369;TOS10000040;Carrara;10.077655;44.066663;88;88;NA;Toscana;OD:TOS10000040;Italy
370;TOS10000045;Fondone;10.189847;44.10299;672;672;NA;Toscana;OD:TOS10000045;Italy
371;TOS10000050;Casania;10.196988;44.076782;518;518;NA;Toscana;OD:TOS10000050;Italy
372;TOS10000055;Pian della Fioba;10.208793;44.057189;874;874;NA;Toscana;OD:TOS10000055;Italy
373;TOS10000060;Massa;10.140864;44.02502;43;43;NA;Toscana;OD:TOS10000060;Italy
374;TOS10000062;Massa;10.141306;44.034082;51;51;NA;Toscana;OD:TOS10000062;Italy
375;TOS10000065;Terrinca;10.272073;44.021974;593;593;NA;Toscana;OD:TOS10000065;Italy
376;TOS10000080;Retignano;10.271501;44.00502;372;372;NA;Toscana;OD:TOS10000080;Italy
377;TOS10000082;La Polla;10.235447;44.042724;1248;1248;NA;Toscana;OD:TOS10000082;Italy
378;TOS10000084;Seravezza;10.23184;43.995135;158;158;NA;Toscana;OD:TOS10000084;Italy
379;TOS10000090;Pietrasanta;10.237099;43.94094;6;6;NA;Toscana;OD:TOS10000090;Italy
380;TOS10000100;Forte dei Marmi;10.173445;43.962121;2;2;NA;Toscana;OD:TOS10000100;Italy
381;TOS10000110;Camaiore;10.314515;43.940913;61;61;NA;Toscana;OD:TOS10000110;Italy
382;TOS10000115;Camaiore I Frati;10.294074;43.938301;37;37;NA;Toscana;OD:TOS10000115;Italy
383;TOS10000118;Massarosa;10.343733;43.874397;79;79;NA;Toscana;OD:TOS10000118;Italy
384;TOS10000119;Massaciuccoli (Lago);10.311012;43.823906;1;1;NA;Toscana;OD:TOS10000119;Italy
385;TOS10000120;Massaciuccoli (Paese);10.356156;43.843187;18;18;NA;Toscana;OD:TOS10000120;Italy
386;TOS10000122;Casa Rossa;10.369444;43.823131;60;60;NA;Toscana;OD:TOS10000122;Italy
387;TOS10000124;Capannone;10.356235;43.799969;1;1;NA;Toscana;OD:TOS10000124;Italy
389;TOS10000130;Torre del Lago;10.307485;43.83322;1;1;NA;Toscana;OD:TOS10000130;Italy
390;TOS10000132;Torre del Lago (Serra);10.296024;43.834134;1;1;NA;Toscana;OD:TOS10000132;Italy
391;TOS10000138;Viareggio (Bonifica);10.275743;43.875797;1;1;NA;Toscana;OD:TOS10000138;Italy
392;TOS10000140;Viareggio;10.241975;43.883021;2;2;NA;Toscana;OD:TOS10000140;Italy
393;TOS10000142;Poggio Grosso;10.294703;43.800052;2;2;NA;Toscana;OD:TOS10000142;Italy
394;TOS10000144;Troncolo;10.321395;43.781559;2;2;NA;Toscana;OD:TOS10000144;Italy
395;TOS10000150;Migliarino Pisano;10.324249;43.770091;2;2;NA;Toscana;OD:TOS10000150;Italy
396;TOS10000160;Capanne di Sillano;10.309084;44.258034;1257;1257;NA;Toscana;OD:TOS10000160;Italy
397;TOS10000170;Sillano;10.297416;44.224154;678;678;NA;Toscana;OD:TOS10000170;Italy
398;TOS10000172;Metello;10.3463;44.241432;1013;1013;NA;Toscana;OD:TOS10000172;Italy
399;TOS10000174;Magliano a Mattino;10.258334;44.221458;821;821;NA;Toscana;OD:TOS10000174;Italy
400;TOS10000175;Nipoiana;10.273856;44.122611;803;803;NA;Toscana;OD:TOS10000175;Italy
401;TOS10000178;Orto di Donna;10.197155;44.136946;1134;1134;NA;Toscana;OD:TOS10000178;Italy
402;TOS10000180;Gramolazzo;10.231087;44.16355;667;667;NA;Toscana;OD:TOS10000180;Italy
403;TOS10000182;Agliano;10.245523;44.171991;699;699;NA;Toscana;OD:TOS10000182;Italy
404;TOS10000184;Casciana Garfagnana;10.307141;44.169682;567;567;NA;Toscana;OD:TOS10000184;Italy
405;TOS10000188;Vagli di Sopra;10.267772;44.118627;803;803;NA;Toscana;OD:TOS10000188;Italy
406;TOS10000190;Vagli di Sotto (Diga);10.292688;44.115017;679;679;NA;Toscana;OD:TOS10000190;Italy
407;TOS10000198;Casina Rossa;10.409806;44.184217;1103;1103;NA;Toscana;OD:TOS10000198;Italy
408;TOS10000200;Villacollemandina;10.387754;44.161529;535;535;NA;Toscana;OD:TOS10000200;Italy
409;TOS10000201;Piano di Villa;10.39656;44.163672;579;579;NA;Toscana;OD:TOS10000201;Italy
410;TOS10000202;Villacollemandina (*);10.398492;44.160767;579;579;NA;Toscana;OD:TOS10000202;Italy
411;TOS10000210;Pontecosi;10.38436;44.13402;393;393;NA;Toscana;OD:TOS10000210;Italy
412;TOS10000220;Casone di Profecchia;10.447053;44.213371;1322;1322;NA;Toscana;OD:TOS10000220;Italy
413;TOS10000230;S. Pellegrino in Alpe;10.481625;44.191815;1478;1478;NA;Toscana;OD:TOS10000230;Italy
414;TOS10000240;Campagrina;10.255328;44.062134;950;950;NA;Toscana;OD:TOS10000240;Italy
415;TOS10000245;Puntato;10.294909;44.05358;933;933;NA;Toscana;OD:TOS10000245;Italy
416;TOS10000250;Isola Santa;10.31537;44.067086;828;828;NA;Toscana;OD:TOS10000250;Italy
417;TOS10000260;Torrite;10.386169;44.104467;329;329;NA;Toscana;OD:TOS10000260;Italy
418;TOS10000270;Castelnuovo Garfagnana;10.415527;44.112165;318;318;NA;Toscana;OD:TOS10000270;Italy
419;TOS10000272;Bargecchia;10.442384;44.124569;334;334;NA;Toscana;OD:TOS10000272;Italy
420;TOS10000274;Fosciandora;10.460971;44.11803;658;658;NA;Toscana;OD:TOS10000274;Italy
421;TOS10000276;Renaio;10.527229;44.109151;963;963;NA;Toscana;OD:TOS10000276;Italy
422;TOS10000280;Fornovolasco;10.359098;44.029975;539;539;NA;Toscana;OD:TOS10000280;Italy
423;TOS10000288;Vergemoli;10.388588;44.053029;528;528;NA;Toscana;OD:TOS10000288;Italy
424;TOS10000290;Polla dei Gangheri;10.397761;44.052917;472;472;NA;Toscana;OD:TOS10000290;Italy
425;TOS10000300;Gallicano;10.440676;44.064584;194;194;NA;Toscana;OD:TOS10000300;Italy
426;TOS10000304;Barga;10.487137;44.075017;397;397;NA;Toscana;OD:TOS10000304;Italy
427;TOS10000308;Bacchionero;10.562934;44.117401;1208;1208;NA;Toscana;OD:TOS10000308;Italy
428;TOS10000309;Piazzana;10.548012;43.571985;58;58;NA;Toscana;OD:TOS10000309;Italy
429;TOS10000310;Colmoscato;10.556477;44.109476;900;900;NA;Toscana;OD:TOS10000310;Italy
430;TOS10000320;Coreglia;10.530947;44.069217;555;555;NA;Toscana;OD:TOS10000320;Italy
431;TOS10000322;Ania;10.517405;44.067057;528;528;NA;Toscana;OD:TOS10000322;Italy
432;TOS10000330;Palagnana;10.360665;43.997544;831;831;NA;Toscana;OD:TOS10000330;Italy
433;TOS10000334;Vallico di Sopra;10.44759;44.020335;795;795;NA;Toscana;OD:TOS10000334;Italy
434;TOS10000340;Tereglio;10.562067;44.056011;469;469;NA;Toscana;OD:TOS10000340;Italy
435;TOS10000350;Boscolungo;10.67347;44.139033;1374;1374;NA;Toscana;OD:TOS10000350;Italy
436;TOS10000360;Melo;10.743863;44.133283;1179;1179;NA;Toscana;OD:TOS10000360;Italy
437;TOS10000364;Pianosinatico;10.728555;44.122757;845;845;NA;Toscana;OD:TOS10000364;Italy
438;TOS10000370;Porrino;10.740469;44.113483;720;720;NA;Toscana;OD:TOS10000370;Italy
439;TOS10000380;Pian di Novello;10.692551;44.118075;1253;1253;NA;Toscana;OD:TOS10000380;Italy
440;TOS10000390;Frassa;10.713465;44.113081;1034;1034;NA;Toscana;OD:TOS10000390;Italy
441;TOS10000392;Cutigliano;10.756447;44.102345;806;806;NA;Toscana;OD:TOS10000392;Italy
442;TOS10000400;Selva dei Porci;10.814263;44.078843;923;923;NA;Toscana;OD:TOS10000400;Italy
443;TOS10000408;Tistino (Diga);10.768549;44.080802;610;610;NA;Toscana;OD:TOS10000408;Italy
444;TOS10000410;Sperando;10.767624;44.072822;639;639;NA;Toscana;OD:TOS10000410;Italy
445;TOS10000420;Monte Oppio;10.837416;44.04408;835;835;NA;Toscana;OD:TOS10000420;Italy
446;TOS10000425;Oppiaccio;10.834669;44.040802;807;807;NA;Toscana;OD:TOS10000425;Italy
447;TOS10000430;S. Marcello Pistoiese;10.789502;44.057041;610;610;NA;Toscana;OD:TOS10000430;Italy
448;TOS10000440;Prunetta;10.805638;44.008754;1012;1012;NA;Toscana;OD:TOS10000440;Italy
449;TOS10000450;Lima a Fabbriche di Casabasciana;10.643183;44.027728;278;278;NA;Toscana;OD:TOS10000450;Italy
450;TOS10000456;Tana;10.718863;44.047096;482;482;NA;Toscana;OD:TOS10000456;Italy
451;TOS10000460;Limano;10.681971;44.049086;415;415;NA;Toscana;OD:TOS10000460;Italy
452;TOS10000464;Palleggio;10.652872;44.039607;283;283;NA;Toscana;OD:TOS10000464;Italy
453;TOS10000470;Bagni di Lucca;10.591518;44.010368;227;227;NA;Toscana;OD:TOS10000470;Italy
454;TOS10000472;Fornoli;10.560443;44.008405;290;290;NA;Toscana;OD:TOS10000472;Italy
455;TOS10000480;Borgo a Mozzano;10.551059;43.98105;245;245;NA;Toscana;OD:TOS10000480;Italy
456;TOS10000484;Convalle;10.417699;43.954535;334;334;NA;Toscana;OD:TOS10000484;Italy
457;TOS10000490;Vinchiana;10.532599;43.920143;74;74;NA;Toscana;OD:TOS10000490;Italy
458;TOS10000492;Ponte a Moriano;10.535441;43.904754;43;43;NA;Toscana;OD:TOS10000492;Italy
459;TOS10000495;Gombitelli;10.3747;43.922017;473;473;NA;Toscana;OD:TOS10000495;Italy
460;TOS10000496;Valpromaro;10.382334;43.902027;211;211;NA;Toscana;OD:TOS10000496;Italy
461;TOS10000500;Mutigliano;10.476695;43.885856;55;55;NA;Toscana;OD:TOS10000500;Italy
462;TOS10000509;Lucca (Ospedale);10.515898;43.851318;20;20;NA;Toscana;OD:TOS10000509;Italy
463;TOS10000510;Lucca;10.50513;43.843393;17;17;NA;Toscana;OD:TOS10000510;Italy
464;TOS10000511;Lucca (Orto Botanico);10.510888;43.841806;17;17;NA;Toscana;OD:TOS10000511;Italy
465;TOS10000518;Vorno;10.515243;43.790768;127;127;NA;Toscana;OD:TOS10000518;Italy
466;TOS10000520;Ripafratta;10.417996;43.822719;62;62;NA;Toscana;OD:TOS10000520;Italy
467;TOS10000528;Agnano;10.484424;43.735709;128;128;NA;Toscana;OD:TOS10000528;Italy
468;TOS10000529;Asciano (Acquedotto);10.480257;43.753051;325;325;NA;Toscana;OD:TOS10000529;Italy
469;TOS10000530;Asciano Pisano;10.473658;43.752416;183;183;NA;Toscana;OD:TOS10000530;Italy
470;TOS10000531;Asciano (Il Prato);10.476354;43.75094;325;325;NA;Toscana;OD:TOS10000531;Italy
471;TOS10000534;Molina di Quosa;10.43289;43.798133;186;186;NA;Toscana;OD:TOS10000534;Italy
472;TOS10000535;Pontasserchio;10.402901;43.780858;8;8;NA;Toscana;OD:TOS10000535;Italy
473;TOS10000537;Cisanello;10.44456;43.709749;4;4;NA;Toscana;OD:TOS10000537;Italy
474;TOS10000540;Pisa (Fac. Agraria);10.413162;43.710727;4;4;NA;Toscana;OD:TOS10000540;Italy
475;TOS10000541;Pisa (Serv-Idrog);10.411011;43.713499;4;4;NA;Toscana;OD:TOS10000541;Italy
476;TOS10000542;Pisa (Seminario);10.406771;43.723276;2;2;NA;Toscana;OD:TOS10000542;Italy
477;TOS10000543;Pisa (Porta a Lucca);10.39929;43.727239;2;2;NA;Toscana;OD:TOS10000543;Italy
478;TOS10000550;S. Rossore;10.34577;43.693668;3;3;NA;Toscana;OD:TOS10000550;Italy
479;TOS10000560;Pisa S. Giusto;10.402414;43.692455;2;2;NA;Toscana;OD:TOS10000560;Italy
481;TOS10000570;Vallucciole;11.670903;43.83865;806;806;NA;Toscana;OD:TOS10000570;Italy
482;TOS10000572;Gualdo;11.61131;43.801314;919;919;NA;Toscana;OD:TOS10000572;Italy
483;TOS10000574;Vitareta;11.693355;43.851088;1249;1249;NA;Toscana;OD:TOS10000574;Italy
484;TOS10000580;Stia;11.584922;43.861592;413;413;NA;Toscana;OD:TOS10000580;Italy
485;TOS10000590;Montemignaio;11.619896;43.741784;842;842;NA;Toscana;OD:TOS10000590;Italy
486;TOS10000592;Strada in Casentino;11.708365;43.742872;384;384;NA;Toscana;OD:TOS10000592;Italy
487;TOS10000594;Certomondo;11.762823;43.736165;366;366;NA;Toscana;OD:TOS10000594;Italy
488;TOS10000596;Ponte a Poppi;11.768921;43.731066;363;363;NA;Toscana;OD:TOS10000596;Italy
489;TOS10000598;Raggiolo;11.713903;43.678545;612;612;NA;Toscana;OD:TOS10000598;Italy
490;TOS10000600;Ortignano;11.747848;43.681605;425;425;NA;Toscana;OD:TOS10000600;Italy
491;TOS10000610;Camaldoli;11.817303;43.810163;1188;1188;NA;Toscana;OD:TOS10000610;Italy
492;TOS10000620;Badia Prataglia;11.876832;43.794192;935;935;NA;Toscana;OD:TOS10000620;Italy
493;TOS10000623;Partina;11.821729;43.750391;511;511;NA;Toscana;OD:TOS10000623;Italy
494;TOS10000624;Soci;11.815713;43.738655;404;404;NA;Toscana;OD:TOS10000624;Italy
495;TOS10000625;Pollino;11.825394;43.689707;375;375;NA;Toscana;OD:TOS10000625;Italy
496;TOS10000630;Bibbiena (Podere Tripoli);11.823418;43.722934;380;380;NA;Toscana;OD:TOS10000630;Italy
497;TOS10000632;Bibbiena (Sc. Elementare);11.818575;43.696448;370;370;NA;Toscana;OD:TOS10000632;Italy
498;TOS10000635;Biforco;11.935116;43.742581;652;652;NA;Toscana;OD:TOS10000635;Italy
499;TOS10000640;La Verna;11.932899;43.708651;1130;1130;NA;Toscana;OD:TOS10000640;Italy
500;TOS10000646;Talla;11.789091;43.603805;391;391;NA;Toscana;OD:TOS10000646;Italy
501;TOS10000648;Nassa;11.813828000000001;43.608196;342;342;NA;Toscana;OD:TOS10000648;Italy
502;TOS10000650;Salutio;11.815305;43.62126;335;335;NA;Toscana;OD:TOS10000650;Italy
503;TOS10000652;Subbiano;11.872267;43.575994;278;278;NA;Toscana;OD:TOS10000652;Italy
504;TOS10000654;Chiassa Superiore;11.899533;43.535149;296;296;NA;Toscana;OD:TOS10000654;Italy
505;TOS10000672;Dolciano;11.933545;43.040146;300;300;NA;Toscana;OD:TOS10000672;Italy
506;TOS10000680;Chianciano;11.834466;43.062454;377;377;NA;Toscana;OD:TOS10000680;Italy
507;TOS10000681;Chianciano S. Elena;11.821942;43.056605;462;462;NA;Toscana;OD:TOS10000681;Italy
508;TOS10000690;Montepulciano;11.783248;43.093426;469;469;NA;Toscana;OD:TOS10000690;Italy
509;TOS10000700;Capezzine;11.932172;43.182892;324;324;NA;Toscana;OD:TOS10000700;Italy
510;TOS10000710;Abbadia di Montepulciano;11.824874;43.146295;268;268;NA;Toscana;OD:TOS10000710;Italy
511;TOS10000716;Burcinella;11.930021;43.303154;271;271;NA;Toscana;OD:TOS10000716;Italy
512;TOS10000719;Sinalunga;11.732296;43.218372;362;362;NA;Toscana;OD:TOS10000719;Italy
513;TOS10000720;Bettolle;11.808264;43.206447;256;256;NA;Toscana;OD:TOS10000720;Italy
514;TOS10000730;Foiano della Chiana;11.813537;43.25683;290;290;NA;Toscana;OD:TOS10000730;Italy
515;TOS10000740;Monte S. Savino;11.742378;43.339155;283;283;NA;Toscana;OD:TOS10000740;Italy
516;TOS10000743;Pozzo della Chiana;11.799772;43.293814;274;274;NA;Toscana;OD:TOS10000743;Italy
517;TOS10000745;Montanare;12.061627;43.260177;423;423;NA;Toscana;OD:TOS10000745;Italy
518;TOS10000750;Cortona;11.996384;43.268988;485;485;NA;Toscana;OD:TOS10000750;Italy
519;TOS10000760;Castiglion Fiorentino;11.924209;43.342605;340;340;NA;Toscana;OD:TOS10000760;Italy
520;TOS10000762;Fontarronco;11.816903;43.363083;245;245;NA;Toscana;OD:TOS10000762;Italy
521;TOS10000764;Pieve al Toppo;11.800309;43.412742;246;246;NA;Toscana;OD:TOS10000764;Italy
522;TOS10000766;Molinelli;11.940283;43.469641;451;451;NA;Toscana;OD:TOS10000766;Italy
523;TOS10000770;Arezzo;11.892818;43.471632;291;291;NA;Toscana;OD:TOS10000770;Italy
524;TOS10000780;Arezzo Aeronautica;11.852785;43.455779;251;251;NA;Toscana;OD:TOS10000780;Italy
525;TOS10000790;Puglia;11.880834;43.501636;270;270;NA;Toscana;OD:TOS10000790;Italy
526;TOS10000796;Impiano;11.721165;43.493168;196;196;NA;Toscana;OD:TOS10000796;Italy
527;TOS10000798;Castiglion Fibocchi;11.764987;43.529301;281;281;NA;Toscana;OD:TOS10000798;Italy
528;TOS10000800;Laterina;11.713564;43.508475;214;214;NA;Toscana;OD:TOS10000800;Italy
529;TOS10000802;Pietraviva;11.586093;43.394119;271;271;NA;Toscana;OD:TOS10000802;Italy
530;TOS10000804;Giusterna;11.542366;43.402565;453;453;NA;Toscana;OD:TOS10000804;Italy
531;TOS10000810;Badia Agnano;11.648822;43.438143;265;265;NA;Toscana;OD:TOS10000810;Italy
532;TOS10000820;Fattoria Migliarina;11.631577;43.49207;238;238;NA;Toscana;OD:TOS10000820;Italy
533;TOS10000829;Starda;11.520732;43.461479;516;516;NA;Toscana;OD:TOS10000829;Italy
534;TOS10000830;Nusenna in Chianti;11.532277;43.45231;479;479;NA;Toscana;OD:TOS10000830;Italy
535;TOS10000840;Montevarchi (Le Coste);11.575558;43.53868;186;186;NA;Toscana;OD:TOS10000840;Italy
536;TOS10000842;Montevarchi Circonvallaz;11.568039;43.527451;142;142;NA;Toscana;OD:TOS10000842;Italy
537;TOS10000844;Montevarchi Citta';11.569435;43.522728;147;147;NA;Toscana;OD:TOS10000844;Italy
538;TOS10000850;S. Giovanni Valdarno;11.538039;43.570673;145;145;NA;Toscana;OD:TOS10000850;Italy
539;TOS10000858;S. Clemente;11.642077;43.624857;764;764;NA;Toscana;OD:TOS10000858;Italy
540;TOS10000860;Villa dell'Olio;11.633466;43.620689;569;569;NA;Toscana;OD:TOS10000860;Italy
541;TOS10000868;Castelnuovo Sabbioni;11.456297;43.549049;208;208;NA;Toscana;OD:TOS10000868;Italy
542;TOS10000870;Renacci (Fattoria);11.525713;43.591294;163;163;NA;Toscana;OD:TOS10000870;Italy
543;TOS10000880;Pian di Sco';11.555709;43.64582;413;413;NA;Toscana;OD:TOS10000880;Italy
544;TOS10000882;S. Romolo;11.538767;43.685093;498;498;NA;Toscana;OD:TOS10000882;Italy
545;TOS10000890;Il Palagio;11.429856;43.614937;293;293;NA;Toscana;OD:TOS10000890;Italy
546;TOS10000892;Reggello;11.466143;43.614385;192;192;NA;Toscana;OD:TOS10000892;Italy
547;TOS10000894;Serraglio;11.467443;43.700612;196;196;NA;Toscana;OD:TOS10000894;Italy
548;TOS10000898;Fattoria di Pagnana;11.44248;43.733741;218;218;NA;Toscana;OD:TOS10000898;Italy
549;TOS10000900;Vallombrosa;11.556823;43.731499;1050;1050;NA;Toscana;OD:TOS10000900;Italy
550;TOS10000904;Tosi;11.531214;43.753238;540;540;NA;Toscana;OD:TOS10000904;Italy
551;TOS10000905;Rignano;11.450991;43.726266;179;179;NA;Toscana;OD:TOS10000905;Italy
552;TOS10000908;Volognano;11.449401;43.760333;207;207;NA;Toscana;OD:TOS10000908;Italy
553;TOS10000910;Cavallina;11.23227;43.987347;276;276;NA;Toscana;OD:TOS10000910;Italy
554;TOS10000912;Casaglia;11.197975;44.051395;552;552;NA;Toscana;OD:TOS10000912;Italy
555;TOS10000915;Monte di Fo';11.28179;44.078742;792;792;NA;Toscana;OD:TOS10000915;Italy
556;TOS10000918;S. Lucia Ostale;11.281088;44.066962;616;616;NA;Toscana;OD:TOS10000918;Italy
557;TOS10000919;Passo della Futa (*);11.278429;44.095284;832;832;NA;Toscana;OD:TOS10000919;Italy
558;TOS10000920;Passo della Futa;11.278429;44.095284;832;832;NA;Toscana;OD:TOS10000920;Italy
559;TOS10000922;Barberino di Mugello;11.240847;43.999874;278;278;NA;Toscana;OD:TOS10000922;Italy
560;TOS10000923;S. Nicolo' a Latera;11.233654;43.974356;283;283;NA;Toscana;OD:TOS10000923;Italy
561;TOS10000930;Ponte a Olmo;11.305781;44.050125;582;582;NA;Toscana;OD:TOS10000930;Italy
562;TOS10000934;Pescina;11.257104;43.872607;487;487;NA;Toscana;OD:TOS10000934;Italy
563;TOS10000938;Bivigliano;11.321686;43.894721;620;620;NA;Toscana;OD:TOS10000938;Italy
564;TOS10000940;Vaglia;11.277149;43.911654;304;304;NA;Toscana;OD:TOS10000940;Italy
565;TOS10000950;S. Piero a Sieve;11.333399;43.969795;224;224;NA;Toscana;OD:TOS10000950;Italy
566;TOS10000960;S. Agata di Mugello;11.33531;44.021705;337;337;NA;Toscana;OD:TOS10000960;Italy
567;TOS10000964;Figliano;11.354823;43.869914;623;623;NA;Toscana;OD:TOS10000964;Italy
568;TOS10000970;Vetta alle Croci;11.344487;43.869766;542;542;NA;Toscana;OD:TOS10000970;Italy
569;TOS10000971;Calvanella;11.340912;43.865878;494;494;NA;Toscana;OD:TOS10000971;Italy
570;TOS10000973;Montesenario;11.334343;43.896804;637;637;NA;Toscana;OD:TOS10000973;Italy
571;TOS10000978;S. Ansano;11.386006;43.902849;399;399;NA;Toscana;OD:TOS10000978;Italy
572;TOS10000980;Razzuolo;11.468614;44.033396;797;797;NA;Toscana;OD:TOS10000980;Italy
573;TOS10000990;Ronta;11.43694;44.009633;457;457;NA;Toscana;OD:TOS10000990;Italy
574;TOS10001000;Borgo S. Lorenzo;11.370807;43.956171;195;195;NA;Toscana;OD:TOS10001000;Italy
575;TOS10001002;Campestri;11.439103;43.907129;454;454;NA;Toscana;OD:TOS10001002;Italy
576;TOS10001004;Fornello;11.490109;44.007315;583;583;NA;Toscana;OD:TOS10001004;Italy
577;TOS10001006;Vicchio;11.467624;43.934337;196;196;NA;Toscana;OD:TOS10001006;Italy
578;TOS10001010;Villore;11.546251;43.966733;513;513;NA;Toscana;OD:TOS10001010;Italy
579;TOS10001020;Castagno;11.660852;43.899297;794;794;NA;Toscana;OD:TOS10001020;Italy
580;TOS10001030;Dicomano;11.544405;43.895422;240;240;NA;Toscana;OD:TOS10001030;Italy
581;TOS10001032;Rincine;11.606081;43.869679;534;534;NA;Toscana;OD:TOS10001032;Italy
582;TOS10001038;Consuma (Villino Alpe);11.598275;43.784504;1006;1006;NA;Toscana;OD:TOS10001038;Italy
583;TOS10001039;Consuma (*);11.595954;43.779695;1014;1014;NA;Toscana;OD:TOS10001039;Italy
584;TOS10001040;Consuma;11.58661;43.786345;908;908;NA;Toscana;OD:TOS10001040;Italy
585;TOS10001042;Borselli;11.541403;43.797308;693;693;NA;Toscana;OD:TOS10001042;Italy
586;TOS10001043;Tosina;11.540896;43.800021;491;491;NA;Toscana;OD:TOS10001043;Italy
587;TOS10001045;Rufina;11.487334;43.82731;126;126;NA;Toscana;OD:TOS10001045;Italy
588;TOS10001047;Pontassieve;11.441755;43.776973;113;113;NA;Toscana;OD:TOS10001047;Italy
