SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;State
2226;7060;SINELLO a CARPINETO  SINELLO;14.49777778;42.01694444;313;313;NA;Abruzzo;OD:7060;Italia
2227;7068;SINELLO a POLLUTRI;14.64361111;42.13722222;37;37;NA;Abruzzo;OD:7068;Italia
2228;7070;SINELLO a CASALBORDINO;14.63575;42.16388889;30;30;NA;Abruzzo;OD:7070;Italia
2229;710;FRATTURA;13.869;41.93333333;1342;1342;NA;Abruzzo;OD:710;Italia
2230;7110;TRIGNO a PESCOLANCIANO;14.33566667;41.68333333;770;770;NA;Abruzzo;OD:7110;Italia
2231;7120;TRIGNO a CHIAUCI;14.38566667;41.67;777;777;NA;Abruzzo;OD:7120;Italia
2232;7130;VERRINO ad AGNONE;14.369;41.78333333;613;613;NA;Abruzzo;OD:7130;Italia
2233;7140;TRIGNO a TRIVENTO;14.53577778;41.79333333;368;368;NA;Abruzzo;OD:7140;Italia
2234;7160;TRIGNO a CAPRAFICA;14.63577778;41.88888889;279;279;NA;Abruzzo;OD:7160;Italia
2235;7190;TRIGNO A SAN SALVO;14.769;42.03333333;15;15;NA;Abruzzo;OD:7190;Italia
2236;720;VILLALAGO;13.84111111;41.93722222;919;919;NA;Abruzzo;OD:720;Italia
2237;7330;BIFERNO a PONTE  RIO FREDDO;14.48566667;41.48333333;478;478;NA;Abruzzo;OD:7330;Italia
2238;7340;BIFERNO a P.TE FIUMARA;14.48575;41.48444444;478;478;NA;Abruzzo;OD:7340;Italia
2239;7350;BIFERNO A COLLEDANCHISE;14.53566667;41.5;547;547;NA;Abruzzo;OD:7350;Italia
2240;7355;BIFERNO a CASTROPIGNANO;14.55244444;41.60305556;661;661;NA;Abruzzo;OD:7355;Italia
2241;7360;BIFERNO a RIPALIMOSANI;14.619;41.63333333;434;434;NA;Abruzzo;OD:7360;Italia
2242;7370;BIFERNO a GUARDIALFIERA;14.819;41.8;181;181;NA;Abruzzo;OD:7370;Italia
2243;7380;BIFERNO a PONTE LISCIONE;14.85233333;41.81666667;128;128;NA;Abruzzo;OD:7380;Italia
2244;7390;CIGNO A PONTE CIGNO;14.919;41.78333333;296;296;NA;Abruzzo;OD:7390;Italia
2245;740;COCULLO;13.769;42.03333333;1031;1031;NA;Abruzzo;OD:740;Italia
2246;7400;BIFERNO ad ALTOPANTANO;15.00238889;41.99611111;1;1;NA;Abruzzo;OD:7400;Italia
2247;750;ANVERSA  (ex CENT.LE ANVERSA);13.80277778;41.99444444;572;572;NA;Abruzzo;OD:750;Italia
2248;7610;FORTORE a P.TE BARREA;14.95247222;41.48388889;379;379;NA;Abruzzo;OD:7610;Italia
2249;7630;TAPPINO a GAMBATESA;14.90244444;41.50944444;339;339;NA;Abruzzo;OD:7630;Italia
2250;7640;FORTORE alla STRETTA  DI OCCHITO;14.98566667;41.61666667;172;172;NA;Abruzzo;OD:7640;Italia
2251;7680;FORTORE a P.TE RIPALTA;15.26902778;41.85916667;33;33;NA;Abruzzo;OD:7680;Italia
2252;770;ROCCA PIA;13.97638889;41.93333333;1099;1099;NA;Abruzzo;OD:770;Italia
2253;7710;CASE INCILE;13.45444444;41.99361111;659;659;NA;Abruzzo;OD:7710;Italia
2254;780;PETTORANO C.LE GIZIO;13.969;41.96666667;733;733;NA;Abruzzo;OD:780;Italia
2255;790;CAMPO DI GIOVE;14.03361111;42.01;1062;1062;NA;Abruzzo;OD:790;Italia
2256;80;SANTO STEFANO;13.60277778;42.6475;773;773;NA;Abruzzo;OD:80;Italia
2257;800;PACENTRO;13.98566667;42.05;692;692;NA;Abruzzo;OD:800;Italia
2258;810;SULMONA;13.91444444;42.06861111;369;369;NA;Abruzzo;OD:810;Italia
2259;820;ROCCACASALE;13.88583333;42.12222222;387;387;NA;Abruzzo;OD:820;Italia
2260;840;BAGNATURO;13.90944444;42.09333333;384;384;NA;Abruzzo;OD:840;Italia
2261;850;POPOLI;13.82861111;42.15611111;251;251;NA;Abruzzo;OD:850;Italia
2262;860;CASTEL DEL MONTE;13.72361111;42.36694444;1427;1427;NA;Abruzzo;OD:860;Italia
2263;870;VILLA S.LUCIA;13.77944444;42.33361111;1018;1018;NA;Abruzzo;OD:870;Italia
2264;880;S.STEFANO DI SESSANIO;13.63566667;42.35;1411;1411;NA;Abruzzo;OD:880;Italia
2265;890;CARAPELLE CALVISIO;13.68166667;42.3;959;959;NA;Abruzzo;OD:890;Italia
2266;90;COLLURANIA;13.73566667;42.65;310;310;NA;Abruzzo;OD:90;Italia
2267;900;CAPESTRANO;13.76222222;42.26888889;515;515;NA;Abruzzo;OD:900;Italia
2273;910;COLLEPIETRO;13.78;42.22111111;809;809;NA;Abruzzo;OD:910;Italia
2274;920;BARISCIANO;13.57388889;42.32361111;920;920;NA;Abruzzo;OD:920;Italia
2275;930;FORCA DI PENNE;13.83566667;42.28333333;887;887;NA;Abruzzo;OD:930;Italia
2276;940;BUSSI OFFICINE;13.84027778;42.19694444;347;347;NA;Abruzzo;OD:940;Italia
2277;950;CENTRALE PRIMO  SALTO PESCARA;13.88566667;42.2;251;251;NA;Abruzzo;OD:950;Italia
2278;960;PESCOSANSONESCO;13.88444444;42.25361111;498;498;NA;Abruzzo;OD:960;Italia
2279;970;SANT'EUFEMIA A MAIELLA;14.02583333;42.12055556;914;914;NA;Abruzzo;OD:970;Italia
2280;980;CARAMANICO METEO;14.01916667;42.15083333;783;783;NA;Abruzzo;OD:980;Italia
2281;990;SALLE;13.96083333;42.17861111;424;424;NA;Abruzzo;OD:990;Italia
