SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;Regione;Comments
177;ALESSO;C551;OD:C551;46.3092;13.0556;200;Italy;FVG;Quota ricavata da dem
178;OSOPPO;C553;OD:C553;46.2365;13.0711;173;Italy;FVG;Quota ricavata da dem
179;ARTEGNA;C554;OD:C554;46.2337;13.1542;215;Italy;FVG;Quota ricavata da dem
180;MAGNANO IN RIVIERA;C555;OD:C555;46.2284;13.1616;187;Italy;FVG;Quota ricavata da dem
181;ANDREUZZA;C556;OD:C556;46.2038;13.086;164;Italy;FVG;Quota ricavata da dem
182;SAN FRANCESCO;C600;OD:C600;46.3126;12.9365;442;Italy;FVG;Quota ricavata da dem
183;San Francesco ponte;C601;OD:C601;46.3134;12.934;442;Italy;FVG;Quota ricavata da dem
184;Flagogna Ponte Armistizio;C602;OD:C602;46.2115;12.956;170;Italy;FVG;Quota ricavata da dem
186;PINZANO;C620;OD:C620;46.1792;12.9492;173;Italy;FVG;Quota ricavata da dem
187;Villuzza;C621;OD:C621;46.1815;12.9566;146;Italy;FVG;Quota ricavata da dem
188;CLAUZETTO;C640;OD:C640;46.2299;12.9178;607;Italy;FVG;Quota ricavata da dem
189;Travesio ponte latteria;C641;OD:C641;46.1965;12.8713;242;Italy;FVG;Quota ricavata da dem
190;TRAVESIO;C642;OD:C642;46.1989;12.8722;242;Italy;FVG;Quota ricavata da dem
191;VACILE;C643;OD:C643;46.144;12.8878;161;Italy;FVG;Quota ricavata da dem
192;BASEGLIA;C660;OD:C660;46.1275;12.9014;137;Italy;FVG;Quota ricavata da dem
193;BARBEANO;C661;OD:C661;46.0846;12.8498;121;Italy;FVG;Quota ricavata da dem
194;ISTRAGO;C662;OD:C662;46.1193;12.8805;137;Italy;FVG;Quota ricavata da dem
195;Ponte di Dignano;C664;OD:C664;46.0854;12.9277;99;Italy;FVG;Quota ricavata da dem
196;SPILIMBERGO LA FAVORITA;C665;OD:C665;46.1086;12.8825;129;Italy;FVG;Quota ricavata da dem
197;PONTE DELLA DELIZIA CASELLO C.B.C.M.;C700;OD:C700;45.9733;12.8922;52;Italy;FVG;Quota ricavata da dem
198;PONTE DELLA DELIZIA;C701;OD:C701;45.9652;12.9003;51;Italy;FVG;Quota ricavata da dem
199;VARMO CASELLO IDRAULICO C.B.B.F.;C702;OD:C702;45.8792;12.9805;16;Italy;FVG;Quota ricavata da dem
200;Madrisio ponte sul Tagliamento;C703;OD:C703;45.8608;12.9747;14;Italy;FVG;Quota ricavata da dem
201;LATISANA;C800;OD:C800;45.7728;12.9969;6;Italy;FVG;Quota ricavata da dem
202;Latisana scala;C801;OD:C801;45.7727;12.9958;6;Italy;FVG;Quota ricavata da dem
203;BEVAZZANA CASELLO LITORANEA VENETA;C803;OD:C803;45.672;13.069;2;Italy;FVG;Quota ricavata da dem
205;Casali Grinta;C805;OD:C805;45.8421;13.0094;11;Italy;FVG;Quota ricavata da dem
206;SAN MARTINO AL TAGLIAMENTO;D001;OD:D001;46.0295;12.8597;75;Italy;FVG;Quota ricavata da dem
207;ARZENUTTO;D002;OD:D002;46.0166;12.8706;70;Italy;FVG;Quota ricavata da dem
208;SAN VITO AL TAGLIAMENTO OSPEDALE;D003;OD:D003;45.9123;12.8542;30;Italy;FVG;Quota ricavata da dem
209;SAN VITO AL TAGLIAMENTO CIMITERO;D004;OD:D004;45.9255;12.8693;37;Italy;FVG;Quota ricavata da dem
210;Stalis;D005;OD:D005;45.8509;12.862;15;Italy;FVG;Quota ricavata da dem
211;SESTO AL REGHENA;D100;OD:D100;45.8475;12.8162;13;Italy;FVG;Quota ricavata da dem
212;MURE;D101;OD:D101;45.8402;12.8052;12;Italy;FVG;Quota ricavata da dem
214;ZUIANO;D300;OD:D300;45.874;12.7132;14;Italy;FVG;Quota ricavata da dem
215;Panigai;D301;OD:D301;45.8295;12.6756;9;Italy;FVG;Quota ricavata da dem
216;AZZANO DECIMO;D302;OD:D302;45.883;12.7137;14;Italy;FVG;Quota ricavata da dem
217;Pescincanna;D400;OD:D400;45.9427;12.7493;27;Italy;FVG;Quota ricavata da dem
218;SQUARZARE';D401;OD:D401;45.8439;12.6177;12;Italy;FVG;Quota ricavata da dem
219;Biauzzo;E001;OD:E001;45.9668;12.9418;49;Italy;FVG;Quota ricavata da dem
220;Codroipo centro;E002;OD:E002;45.9631;12.9788;43;Italy;FVG;Quota ricavata da dem
221;Campomolle;E003;OD:E003;45.8485;13.0273;10;Italy;FVG;Quota ricavata da dem
