SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;Regione;Comments
50;Caslino_d`_Erba;CASLINO_ERBA;OD:CASLINO_ERBA;45.83539112;9.23237473;443;Italy;Lombardia;Quota ricavata da dem
51;Cassano_d`Adda_(C.Adda);CASSANO_ADDA;OD:CASSANO_ADDA;45.51787491;9.51054927;127;Italy;Lombardia;Quota ricavata da dem
52;Casteldario;CASTELDARIO;OD:CASTELDARIO;45.18579508;10.97560225;22;Italy;Lombardia;Quota ricavata da dem
53;Castelgoffredo;CASTELGOFFREDO;OD:CASTELGOFFREDO;45.30158795;10.49769987;52;Italy;Lombardia;Quota ricavata da dem
54;Castiglione_delle_Stiviere;CASTIGLIONE_ST;OD:CASTIGLIONE_ST;45.3905037;10.48889309;104;Italy;Lombardia;Quota ricavata da dem
55;Castione_della_Presolana;CASTIONE_PRESO;OD:CASTIONE_PRESO;45.906734;10.03716748;806;Italy;Lombardia;Quota ricavata da dem
56;Cerano;CERANO;OD:CERANO;45.40067087;9.10199473;110;Italy;Lombardia;Quota ricavata da dem
57;Ceresara;CERESARA;OD:CERESARA;45.2708964;10.56697322;44;Italy;Lombardia;Quota ricavata da dem
58;Cernusco_Sul_Naviglio;CERNUSCO_S_N;OD:CERNUSCO_S_N;45.52649787;9.33375158;135;Italy;Lombardia;Quota ricavata da dem
59;Cervesina;CERVESINA;OD:CERVESINA;45.06218875;9.01553335;71;Italy;Lombardia;Quota ricavata da dem
60;Cevo;CEVO;OD:CEVO;46.08072085;10.37069964;1047;Italy;Lombardia;Quota ricavata da dem
61;Chiari;CHIARI;OD:CHIARI;45.51226515;9.92256995;130;Italy;Lombardia;Quota ricavata da dem
62;Chiavenna;CHIAVENNA;OD:CHIAVENNA;46.3162309;9.39750593;332;Italy;Lombardia;Quota ricavata da dem
63;Cicogna;CICOGNA;OD:CICOGNA;46.00068573;8.48530467;845;Italy;Lombardia;Quota ricavata da dem
64;Clusone;CLUSONE;OD:CLUSONE;45.88547257;9.94947016;622;Italy;Lombardia;Quota ricavata da dem
65;Codelago;CODELAGO;OD:CODELAGO;46.3506977;8.28529669;2253;Italy;Lombardia;Quota ricavata da dem
66;Codera;CODERA;OD:CODERA;46.25360745;9.47806095;1068;Italy;Lombardia;Quota ricavata da dem
67;Codogno;CODOGNO;OD:CODOGNO;45.16186373;9.72089563;58;Italy;Lombardia;Quota ricavata da dem
68;Como;COMO;OD:COMO;45.81312489;9.07755203;234;Italy;Lombardia;Quota ricavata da dem
69;Como_-_Villa_Geno;COMO_VILLAGENO;OD:COMO_VILLAGENO;45.8208304;9.08110816;336;Italy;Lombardia;Quota ricavata da dem
